day	S	E	I	R
327 	 48598.6542710092 	 455.99418183579854 	 1735.5631372535106 	 61376.80763952194
328 	 48516.854752458625 	 446.7886166655558 	 1702.9319414590104 	 61499.34178025747
329 	 48436.72099814063 	 437.74779001764705 	 1670.7910738091125 	 61619.55510092296
330 	 48358.22215799122 	 428.8696977819555 	 1639.1383278732687 	 61737.48266212295
331 	 48281.32780667124 	 420.1523140012083 	 1607.9712566467067 	 61853.159362158556
332 	 48206.00794574103 	 411.5935942929106 	 1577.2871871407012 	 61966.61991684054
333 	 48132.23300428157 	 403.1914797131749 	 1547.0832383617123 	 62077.898837025234
334 	 48059.97383878983 	 394.943896877468 	 1517.3563219046262 	 62187.03042800522
335 	 47989.20173350242 	 386.8487636343146 	 1488.1031685386772 	 62294.04875692603
336 	 47919.88839939659 	 378.90398818213976 	 1459.3203243313046 	 62398.98765854443
337 	 47852.00597347552 	 371.10747417133433 	 1431.0041747857258 	 62501.88070670352
338 	 47785.52701944564 	 363.4571193931447 	 1403.1509386541795 	 62602.7612211533
339 	 47720.42452293436 	 355.95081996386375 	 1375.7566921064722 	 62701.66224398014
340 	 47656.67189262943 	 348.5864741691388 	 1348.8173856053802 	 62798.61651774777
341 	 47594.24295836455 	 341.3619835074153 	 1322.3288489179981 	 62893.65648135683
342 	 47533.11196436901 	 334.2752484409084 	 1296.2867726130721 	 62986.814299546975
343 	 47473.25357223244 	 327.324177140571 	 1270.6867498090437 	 63078.121809439064
344 	 47414.64285551404 	 320.50668414072317 	 1245.5242727780465 	 63167.61053066734
345 	 47357.25529738588 	 313.820691895862 	 1220.794741421652 	 63255.31165770356
346 	 47301.066789012904 	 307.26413293727603 	 1196.4934745727696 	 63341.25604801847
347 	 47246.0536234087 	 300.83494888797316 	 1172.6157137969842 	 63425.474225409795
348 	 47192.192494803705 	 294.5310932972662 	 1149.1566344739547 	 63507.99636671801
349 	 47139.46049391016 	 288.3505326829981 	 1126.1113507108764 	 63588.85230060572
350 	 47087.835103067344 	 282.29124759289994 	 1103.474919994393 	 63668.07150669919
351 	 47037.294194789545 	 276.3512338592959 	 1081.2423543374045 	 63745.68310463879
352 	 46987.81602573917 	 270.5285026330491 	 1059.4086221979487 	 63821.71585815309
353 	 46939.37923381692 	 264.82108194442674 	 1037.9686568728473 	 63896.19816801422
354 	 46891.96283421084 	 259.227017272659 	 1016.9173627596958 	 63969.15806915718
355 	 46845.54621406916 	 253.74437061773023 	 996.2496188384875 	 64040.62323345367
356 	 46800.109126653064 	 248.37122332707207 	 975.9602907767539 	 64110.62096062744
357 	 46755.63170068924 	 243.10567401471812 	 956.0442141960846 	 64179.17818771606
358 	 46712.09440696011 	 237.94584409794436 	 936.4962356643684 	 64246.32147595184
359 	 46669.47808252582 	 232.88987367658328 	 917.3111851989947 	 64312.07701815731
360 	 46627.76391199468 	 227.93592394890754 	 898.4838929001833 	 64376.47063842555
361 	 46586.93342640012 	 223.08217718848653 	 880.009192609792 	 64439.52778960761
362 	 46546.96849770346 	 218.3268359847239 	 861.8819271801274 	 64501.273554300344
363 	 46507.85133610347 	 213.66812467662928 	 844.0969489991794 	 64561.73264557789
364 	 46469.56448245821 	 209.10428999758588 	 826.6491255668255 	 64620.92940834881
