day	S	E	I	R
37 	 112217.46538667918 	 8.45464494393773 	 36.00221464329817 	 225.17461651128394
38 	 112214.89224070979 	 8.250099955929207 	 35.129574912184594 	 227.71966337813453
39 	 112212.35479428343 	 8.05041497192745 	 34.278150810908755 	 230.20294592849177
40 	 112209.85217893307 	 7.855493067539816 	 33.44740685530946 	 232.6259650378147
41 	 112207.38354806358 	 7.665235130915013 	 32.63682559039133 	 234.99018386800395
42 	 112204.94807623279 	 7.479540918027151 	 31.845906016905108 	 237.29702910437013
43 	 112202.54495849904 	 7.298309827152198 	 31.07416234683322 	 239.54789207821975
44 	 112200.17340980143 	 7.121441558532262 	 30.321122897406884 	 241.74412983287885
45 	 112197.83266439657 	 6.948836548329562 	 29.586329251756162 	 243.88706609232094
46 	 112195.52197532114 	 6.780396321918422 	 28.86933551876301 	 245.97799218553138
47 	 112193.24061388403 	 6.616023752492695 	 28.16970770905177 	 248.0181679196617
48 	 112190.98786917987 	 6.455623266680309 	 27.487023179156978 	 250.00882241684954
49 	 112188.76304762575 	 6.299100972106879 	 26.820870170657475 	 251.95115491066252
50 	 112186.5654725098 	 6.146364757849249 	 26.17084738473522 	 253.8463355225945
51 	 112184.39448356003 	 5.9973243695352 	 25.536563596665474 	 255.69550600367796
52 	 112182.24943661473 	 5.8518914081174795 	 24.91763741980732 	 257.499780301155
53 	 112180.12970306895 	 5.709979397514417 	 24.313696839181898 	 259.26024551095543
54 	 112178.0346696174 	 5.571503769963679 	 23.724379040943855 	 260.97796231986115
55 	 112175.9637378259 	 5.436381865288015 	 23.14933010433579 	 262.6539657428573
56 	 112173.91632372185 	 5.30453290015295 	 22.588204737143865 	 264.2892658280538
57 	 112171.89185746814 	 5.175877952781945 	 22.040666055976626 	 265.88484821755435
58 	 112169.88978318586 	 5.050339952618033 	 21.506385468585982 	 267.4416744529972
59 	 112167.90955829798 	 4.9278436288549425 	 20.985042251901323 	 268.96068310518564
60 	 112165.95065353338 	 4.808315508471024 	 20.47632355689336 	 270.4427897671532
61 	 112164.01255223155 	 4.691683837279033 	 19.979923985554322 	 271.88888825153396
62 	 112162.09475049238 	 4.577878595976106 	 19.495545682987146 	 273.2998503325025
63 	 112160.19675637904 	 4.4668314090415775 	 19.022897852790148 	 274.67652711873615
64 	 112158.31809008257 	 4.358475563155646 	 18.561696857425797 	 276.01974876992745
65 	 112156.4582832562 	 4.252745929912015 	 18.11166581453494 	 277.33032564349554
66 	 112154.61687894659 	 4.149578949631105 	 17.672534563162912 	 278.60904841332416
67 	 112152.7934312592 	 4.048912591418559 	 17.244039461913275 	 279.85668864614183
68 	 112150.98750533871 	 3.95068635289882 	 16.82592337510407 	 281.0739988351965
69 	 112149.19867674915 	 3.8548411712088493 	 16.417935312726144 	 282.26171346924923
70 	 112147.4265310734 	 3.76131938005752 	 16.019830184421643 	 283.42054972193483
71 	 112145.67066367221 	 3.670064677031632 	 15.631368657771105 	 284.55120786726485
72 	 112143.93068030784 	 3.581022177601846 	 15.252317554092937 	 285.6543702060517
73 	 112142.20619640648 	 3.49413833211525 	 14.882449398308804 	 286.7307023367323
74 	 112140.49683634409 	 3.40936085627662 	 14.521541971849363 	 287.78085438611674
75 	 112138.80223355518 	 3.326638729086316 	 14.169378392959862 	 288.8054608223443
76 	 112137.12203050865 	 3.2459221777366225 	 13.825747113787571 	 289.80514049707136
77 	 112135.45587831215 	 3.1671626313765056 	 13.490441680307724 	 290.7804973273965
78 	 112133.80343651185 	 3.090312681122641 	 13.163260626948166 	 291.73212064150823
79 	 112132.16437289811 	 3.015326059798361 	 12.84400735599896 	 292.6605855138177
80 	 112130.53836331806 	 2.9421576341028266 	 12.532490009247157 	 293.5664530886411
81 	 112128.92509145706 	 2.8707633626498676 	 12.228521351604858 	 294.4502709569585
82 	 112127.32424869627 	 2.8011002691424896 	 11.931918694371939 	 295.3125734024957
83 	 112125.73553385214 	 2.733126411420637 	 11.642503737228772 	 296.1538818511686
84 	 112124.15865306962 	 2.666800859261506 	 11.360102512740227 	 296.9747050555914
85 	 112122.59331959883 	 2.602083676193349 	 11.08454524243458 	 297.7755394805059
86 	 112121.0392536594 	 2.5389358981341306 	 10.815666259665122 	 298.5568695368607
87 	 112119.49618224023 	 2.477319499437568 	 10.5533038980111 	 299.3191679277309
88 	 112117.96383893768 	 2.4171973731181926 	 10.297300393526188 	 300.0628959275798
89 	 112116.44196380944 	 2.358533311439295 	 10.047501797921937 	 300.7885036346469
90 	 112114.93030322435 	 2.301291985233434 	 9.803757890106354 	 301.49643023024606
91 	 112113.42860968177 	 2.24543891778615 	 9.565922070995287 	 302.187104290687
92 	 112111.93664168226 	 2.190940467242004 	 9.333851287018453 	 302.8609440107499
93 	 112110.45416358275 	 2.1377638066034375 	 9.107405944835053 	 303.51835745374706
94 	 112108.98094545754 	 2.0858769044723715 	 8.886449829517387 	 304.1597427915641
95 	 112107.51676294536 	 2.035248503660658 	 8.670850014620441 	 304.78548856900545
96 	 112106.06139711972 	 1.985848103230136 	 8.460476785820795 	 305.39597392774573
97 	 112104.6146343147 	 1.9376459343263444 	 8.255203538371262 	 305.9915689071596
98 	 112103.17626611314 	 1.8906129585127829 	 8.054906770070968 	 306.5726344649765
99 	 112101.74608925615 	 1.8447208552075007 	 7.8594660280869295 	 307.1395226333747
100 	 112100.32390531752 	 1.799941976397982 	 7.66876371707993 	 307.69257708179293
101 	 112098.9095205853 	 1.7562493302090063 	 7.482685029538091 	 308.2321333214895
102 	 112097.50274595147 	 1.7136165655930875 	 7.301117880836735 	 308.7585188960418
103 	 112096.10339714758 	 1.672018005089695 	 7.123953047643167 	 309.2720529745677
104 	 112094.71129429333 	 1.6314285820746397 	 6.95108390226951 	 309.77304713161544
105 	 112093.32626182515 	 1.5918238308675674 	 6.782406370582722 	 310.2618054704147
106 	 112091.94812849046 	 1.5531798859353034 	 6.617818928226438 	 310.7386246333522
107 	 112090.57672715548 	 1.5154734551924836 	 6.4572224876684245 	 311.203794133706
108 	 112089.21189473392 	 1.4786818099964223 	 6.300520356068383 	 311.6575964791786
109 	 112087.85347211976 	 1.4427827756501337 	 6.147618195750076 	 312.1003072880169
110 	 112086.50130403729 	 1.407754710726669 	 5.998423935696284 	 312.5321955482736
111 	 112085.15523898242 	 1.3735764989464851 	 5.852847736788281 	 312.9535237193417
112 	 112083.81512914185 	 1.3402275380046376 	 5.710801944023171 	 313.36454787172573
113 	 112082.48083026239 	 1.30768772128423 	 5.572201009680437 	 313.76551791281855
114 	 112081.15220161095 	 1.2759374323425894 	 5.4369614694185575 	 314.15667765641984
115 	 112079.82910586997 	 1.244957530397883 	 5.305001880672073 	 314.5382650033206
116 	 112078.51140902564 	 1.2147293347936101 	 5.17624275673246 	 314.91051213458326
117 	 112077.19898029735 	 1.1852346152172402 	 5.050606525015234 	 315.27364563361465
118 	 112075.89169208439 	 1.1564555841162112 	 4.92801749569124 	 315.62788657840923
119 	 112074.58941991311 	 1.128374889211625 	 4.808401830562961 	 315.97345063297365
120 	 112073.29204232126 	 1.100975597781991 	 4.69168747447126 	 316.3105482473286
121 	 112071.99944081403 	 1.0742411904106897 	 4.577804129364312 	 316.6393847336528
122 	 112070.71149977494 	 1.0481555485389729 	 4.466683201811728 	 316.9601604203037
123 	 112069.42810631423 	 1.022702933172154 	 4.358257714008636 	 317.273070913753
124 	 112068.1491503218 	 0.9978679925101216 	 4.252462334255237 	 317.5783070074586
125 	 112066.87452437128 	 0.9736357485008841 	 4.149233320431596 	 317.87605484788526
126 	 112065.60412364991 	 0.9499915871252971 	 4.048508478653948 	 318.1664960555389
127 	 112064.33784585411 	 0.9269212441879807 	 3.950227101321402 	 318.4498079057828
128 	 112063.07559117064 	 0.9044108024504912 	 3.854329956193639 	 318.72616336115703
129 	 112061.81726221468 	 0.8824466830443932 	 3.7607592495844706 	 318.9957311789517
130 	 112060.56276396656 	 0.8610156367648605 	 3.6694585889832303 	 319.258676020434
131 	 112059.31200370431 	 0.8401047343878953 	 3.5803729435162848 	 319.51515856757084
132 	 112058.0648909547 	 0.8197013600479182 	 3.493448614761493 	 319.7653356077932
133 	 112056.8213374436 	 0.7997932044631995 	 3.408633207264436 	 320.0093601198443
134 	 112055.58125704103 	 0.7803682572126065 	 3.3258755961155027 	 320.24738136890437
135 	 112054.34456570285 	 0.7614147980580764 	 3.2451258930092597 	 320.4795450075911
136 	 112053.11118141844 	 0.7429213894524714 	 3.166335415609289 	 320.7059931662825
137 	 112051.88102417167 	 0.7248768716797312 	 3.0894566637666188 	 320.9268645208796
138 	 112050.65401588906 	 0.7072703552241031 	 3.0144432893419357 	 321.1422943823813
139 	 112049.43008038778 	 0.6900912140155243 	 2.941250064916156 	 321.35241478702073
140 	 112048.20914333989 	 0.6733290819857896 	 2.8698328611467536 	 321.5573545580555
141 	 112046.99113220727 	 0.6569738417208858 	 2.8001486105852704 	 321.7572394183313
142 	 112045.77597622343 	 0.6410156229995634 	 2.732155295726077 	 321.9521920219757
143 	 112044.56360633881 	 0.6254447954684627 	 2.6658119164217786 	 322.14233204894947
144 	 112043.35395517322 	 0.6102519645982021 	 2.601078459212944 	 322.3277762872943
145 	 112042.14695697879 	 0.5954279641810551 	 2.5379158776498483 	 322.5086386974741
146 	 112040.94254760996 	 0.5809638414129856 	 2.476286085343131 	 322.68503046410666
147 	 112039.74066447756 	 0.5668508597623588 	 2.41615191947259 	 322.85706007560333
148 	 112038.54124650732 	 0.5530805026538628 	 2.3574771067672415 	 323.0248333960021
149 	 112037.34423410757 	 0.5396444592835908 	 2.3002262541288427 	 323.18845372073963
150 	 112036.14956913289 	 0.5265346201390294 	 2.244364826455509 	 323.3480218397629
151 	 112034.95719484938 	 0.5137430700728702 	 2.1898591282408457 	 323.50363609749326
152 	 112033.7670558992 	 0.5012620830034803 	 2.136676282863405 	 323.65539245440317
153 	 112032.5790982699 	 0.48908412455972344 	 2.084784207597294 	 323.80338453990237
154 	 112031.3932692546 	 0.4772018433151441 	 2.034151593172506 	 323.94770372148054
155 	 112030.20951742932 	 0.4656080654947319 	 1.9847478925417679 	 324.08843914382567
156 	 112029.02779261337 	 0.45429579008977844 	 1.9365432967730913 	 324.22567779745333
157 	 112027.84804585551 	 0.4432581862633806 	 1.8895087274892755 	 324.35950454274206
158 	 112026.67022937878 	 0.4324885883234844 	 1.843615801618964 	 324.49000220526284
159 	 112025.4942965768 	 0.4219804939007027 	 1.7988368303904823 	 324.61725158247293
160 	 112024.32020196688 	 0.41172755721948545 	 1.75514479187657 	 324.74133152462457
161 	 112023.14790116993 	 0.40172358610310516 	 1.7125133191889688 	 324.86231896979154
162 	 112021.97735089055 	 0.3919625392868557 	 1.6709166886736242 	 324.98028897816675
163 	 112020.80850887245 	 0.3824385206230229 	 1.63032979302356 	 325.0953148094074
164 	 112019.64133390179 	 0.37314577930045273 	 1.590728143562087 	 325.2074679167102
165 	 112018.47578574921 	 0.36407870180719876 	 1.5520878357954624 	 325.3168180473532
166 	 112017.31182516967 	 0.3552318118329794 	 1.5143855494356655 	 325.42343324286895
167 	 112016.14941387066 	 0.3465997658252778 	 1.4775985295841971 	 325.52737989408877
168 	 112014.98851448281 	 0.33817734898240887 	 1.4417045691635628 	 325.62872279219414
169 	 112013.82909055558 	 0.32995947464411224 	 1.4066820064629568 	 325.7275251359668
170 	 112012.67110650646 	 0.32194117720100995 	 1.372509694987566 	 325.8238486199079
171 	 112011.51452763258 	 0.31411761370155883 	 1.3391670103376347 	 325.9177534141567
172 	 112010.35932005182 	 0.30648405564244025 	 1.3066338153736834 	 326.00929826633825
173 	 112009.2054507371 	 0.2990358937519107 	 1.2748904804594654 	 326.09854044235
174 	 112008.05288746506 	 0.29176863084066096 	 1.2439178530893191 	 326.1855358151366
175 	 112006.90159877467 	 0.28467787602385075 	 1.2136972333333234 	 326.2703389364439
176 	 112005.75155394696 	 0.27775934190807156 	 1.184210361844115 	 326.3530030718712
177 	 112004.6027230011 	 0.27100884404900866 	 1.1554394175189957 	 326.4335802076729
178 	 112003.45507674306 	 0.264422307740695 	 1.1273670462790764 	 326.51212096658384
179 	 112002.30858665716 	 0.25799575289749405 	 1.099976296857969 	 326.5886747955336
180 	 112001.16322491654 	 0.2517252955146247 	 1.0732506270022188 	 326.66328994750523
181 	 112000.01896437997 	 0.2456071471926709 	 1.047173901524475 	 326.7360134872436
182 	 111998.87577855818 	 0.23963761048925045 	 1.021730372428809 	 326.8068913492944
183 	 111997.73364160376 	 0.23381307746995764 	 0.9969046728114915 	 326.87596835584844
184 	 111996.59252830278 	 0.22813002854021286 	 0.9726818120036221 	 326.9432882309823
185 	 111995.45241404854 	 0.22258502879938977 	 0.9490471599594288 	 327.00889364622714
186 	 111994.3132748307 	 0.2171747265279418 	 0.9259864407844194 	 327.0728262394482
187 	 111993.17508722743 	 0.21189585214203044 	 0.9034857280725583 	 327.13512662833693
188 	 111992.0378283817 	 0.20674521483952804 	 0.8815314308537604 	 327.19583445159464
189 	 111990.90147599073 	 0.20171970113660115 	 0.8601102873421489 	 327.2549883871744
190 	 111989.76600829976 	 0.19681627398841434 	 0.8392093612613348 	 327.3126261630382
191 	 111988.63140407663 	 0.1920319692683366 	 0.8188160267185213 	 327.36878460127946
192 	 111987.49764260168 	 0.1873638943663129 	 0.7989179622683481 	 327.42349963547105
193 	 111986.36470365552 	 0.1828092264668734 	 0.7795031435768901 	 327.47680633208626
194 	 111985.23256751572 	 0.17836521203594982 	 0.7605598416070212 	 327.52873889599095
195 	 111984.10121494059 	 0.1740291645876185 	 0.7420766128803958 	 327.5793306987592
196 	 111982.97062715588 	 0.16979846287220413 	 0.7240422916368638 	 327.6286143015013
197 	 111981.84078584767 	 0.1656705498441176 	 0.7064459855348513 	 327.67662146746466
198 	 111980.71167314603 	 0.16164293041114663 	 0.6892770660580947 	 327.72338319005166
199 	 111979.58327160001 	 0.15771316794122325 	 0.6725251536257374 	 327.7689297363182
200 	 111978.45556419158 	 0.15387888619975376 	 0.6561801258255258 	 327.81329062287335
201 	 111977.32853431803 	 0.15013776692126596 	 0.6402321070492665 	 327.85649464614386
202 	 111976.20216578193 	 0.14648754839149516 	 0.6246714624276103 	 327.8985699000681
203 	 111975.07644277341 	 0.1429260230012062 	 0.6094887874047081 	 327.9395438065515
204 	 111973.95134986647 	 0.13945103672646675 	 0.5946749054742007 	 327.9794431220329
205 	 111972.82687201194 	 0.13606048816158045 	 0.5802208640154224 	 328.0182939496091
206 	 111971.70299452663 	 0.132752327016845 	 0.566117927857541 	 328.05612175780834
207 	 111970.57970308383 	 0.1295245527221653 	 0.5523575736833227 	 328.0929513971254
208 	 111969.45698370309 	 0.12637521286397904 	 0.5389314841127059 	 328.1288071177105
209 	 111968.33482274473 	 0.12330240263776282 	 0.5258315442458684 	 328.1637125788266
210 	 111967.21320690084 	 0.12030426349619235 	 0.5130498363868815 	 328.1976908645223
211 	 111966.09212318728 	 0.11737898202042629 	 0.5005786353147919 	 328.23076449748004
212 	 111964.97155893355 	 0.11452478861475943 	 0.48841040219046145 	 328.26295545651095
213 	 111963.85150177704 	 0.11173995660680841 	 0.4765377811914389 	 328.29428518663383
214 	 111962.73193965605 	 0.1090228012565046 	 0.46495359543571885 	 328.3247746110524
215 	 111961.61286080215 	 0.10637167870452184 	 0.4536508424064517 	 328.3544441444578
216 	 111960.49425373193 	 0.1037849849534609 	 0.4426226889060045 	 328.3833137073679
217 	 111959.37610724245 	 0.10126115557561942 	 0.4318624680557854 	 328.4114027339096
218 	 111958.25841040001 	 0.09879866361082493 	 0.4213636731185874 	 328.4387301913921
219 	 111957.14115253882 	 0.09639601971935897 	 0.4111199564274737 	 328.46531458247114
220 	 111956.02432325228 	 0.094051770908066 	 0.40112512417248963 	 328.49117396048655
221 	 111954.90791238565 	 0.09176449885419875 	 0.3913731328158609 	 328.5163259419015
222 	 111953.79191003079 	 0.08953281948670018 	 0.38185808557697043 	 328.54078771559796
223 	 111952.67630652041 	 0.08735538228697251 	 0.3725742289268963 	 328.564576052814
224 	 111951.56109242258 	 0.08523086937250343 	 0.36351594947286064 	 328.5877073166741
225 	 111950.44625853431 	 0.0831579945710768 	 0.35467777023669245 	 328.6101974731736
226 	 111949.33179587575 	 0.08113550263964198 	 0.346054347089028 	 328.6320621014536
227 	 111948.21769568599 	 0.07916216992345143 	 0.3376404650827796 	 328.65331640090636
228 	 111947.10394941639 	 0.07723680279184471 	 0.3294310350808591 	 328.67397520284453
229 	 111945.99054872488 	 0.07535823673126246 	 0.32142109052878465 	 328.69405298027294
230 	 111944.87748547397 	 0.07352533502519101 	 0.31360578724537375 	 328.7135638515005
231 	 111943.76475172325 	 0.07173698850189729 	 0.3059803982394287 	 328.7325215929886
232 	 111942.65233972417 	 0.06999211481448737 	 0.2985403105718973 	 328.7509396484686
233 	 111941.54024191816 	 0.06828965753710432 	 0.29128102488819374 	 328.76883113218054
234 	 111940.42845092974 	 0.06662858539777478 	 0.28419815113209457 	 328.7862088408172
235 	 111939.31695955787 	 0.06500789130144466 	 0.2772874031604884 	 328.80308526856
236 	 111938.20576079293 	 0.06342659588667676 	 0.27054460766554056 	 328.81947257758424
237 	 111937.09484777303 	 0.06188374138191951 	 0.26396567824461 	 328.8353826738591
238 	 111935.98421381549 	 0.060378394895534995 	 0.2575466352280125 	 328.85082715251565
239 	 111934.87385239829 	 0.05890964554113333 	 0.25128359492839447 	 328.8658173300437
240 	 111933.76375715836 	 0.05747660476898045 	 0.24517276807724356 	 328.8803642472044
241 	 111932.65392188512 	 0.05607840410930181 	 0.23921045728782475 	 328.8944786803585
242 	 111931.54434052306 	 0.05471419624657934 	 0.23339305795027046 	 328.90817113681175
243 	 111930.43500715945 	 0.05338315494158364 	 0.22771704923378822 	 328.92145187625914
244 	 111929.32591602845 	 0.05208447487429647 	 0.22217899725432452 	 328.9343309036717
245 	 111928.21706150156 	 0.05081736977399755 	 0.216775550017018 	 328.94681798566506
246 	 111927.10843808916 	 0.04958107284580417 	 0.21150343801537713 	 328.9589226480761
247 	 111926.00004043356 	 0.04837483537284761 	 0.20635947060792875 	 328.9706541878267
248 	 111924.89186330826 	 0.047197926628354786 	 0.20134053550865402 	 328.98202167433556
249 	 111923.78390161124 	 0.04604963354468936 	 0.1964435942051978 	 328.9930339611249
250 	 111922.67615036547 	 0.04492926061903469 	 0.19166568249269558 	 329.0036996847823
251 	 111921.56860472386 	 0.04383613038042982 	 0.18700391352671614 	 329.01402725664394
252 	 111920.46125994269 	 0.04276958002578628 	 0.1824554618057133 	 329.0240249085858
253 	 111919.35411140107 	 0.04172896393276368 	 0.17801757482833283 	 329.03370065954476
254 	 111918.24715459418 	 0.0407136526410084 	 0.1736875692307988 	 329.04306232705164
255 	 111917.14038511484 	 0.03972303008828481 	 0.16946281999382806 	 329.05211755925984
256 	 111916.03379867491 	 0.0387564968828705 	 0.16534077288625235 	 329.0608737978156
257 	 111914.92739108561 	 0.037813467516424844 	 0.16131893279149198 	 329.0693383120208
258 	 111913.82115825592 	 0.0368933701333974 	 0.1573948627445658 	 329.07751820165305
259 	 111912.7150962057 	 0.03599564834143471 	 0.1535661918555151 	 329.0854203739696
260 	 111911.60920103564 	 0.035119757223179886 	 0.14983059710104601 	 329.09305159614405
261 	 111910.50346895367 	 0.034265166809031064 	 0.1461858193286113 	 329.10041844925496
262 	 111909.39789625922 	 0.033431359940225266 	 0.1426296538217368 	 329.107527355622
263 	 111908.29247933225 	 0.032617830583270446 	 0.1391599438801349 	 329.11438459795227
264 	 111907.18721464873 	 0.031824086172310355 	 0.1357745899368536 	 329.1209962922708
265 	 111906.08209877189 	 0.03104964634237076 	 0.13247154430938 	 329.1273684033119
266 	 111904.97712834798 	 0.03029404231245464 	 0.12924880877949663 	 329.13350675169266
267 	 111903.87230010355 	 0.02955681637913857 	 0.12610443303212723 	 329.13941701879367
268 	 111902.7676108408 	 0.028837521457487983 	 0.12303651175042693 	 329.14510475471013
269 	 111901.66305743439 	 0.028135720584979304 	 0.12004318276138891 	 329.15057538380285
270 	 111900.55863683567 	 0.02745098752539665 	 0.11712262952179538 	 329.1558341973981
271 	 111899.45434608661 	 0.026782908761120938 	 0.11427308935952847 	 329.16088632961146
272 	 111898.3501822918 	 0.026131079531362716 	 0.1114928368948699 	 329.1657368058718
273 	 111897.24614262473 	 0.025495104728262136 	 0.10878018771225016 	 329.17039053213
274 	 111896.14222432782 	 0.024874598896433668 	 0.10613349844182124 	 329.174852294665
275 	 111895.03842471319 	 0.02426918628989396 	 0.10355116720754846 	 329.17912675888834
276 	 111893.9347411564 	 0.02367850008192987 	 0.1010316298576839 	 329.18321848011857
277 	 111892.83117109608 	 0.023102182297154005 	 0.09857335979110288 	 329.1871319041503
278 	 111891.7277120335 	 0.02253988364063345 	 0.09617486770507469 	 329.1908713682525
279 	 111890.62436153233 	 0.021991263351137172 	 0.09383470168316611 	 329.1944411013058
280 	 111889.52111721408 	 0.021455988780328686 	 0.09155144420090504 	 329.1978452318712
281 	 111888.41797675751 	 0.020933735216796773 	 0.0893237118850901 	 329.2010877891729
282 	 111887.31493789819 	 0.020424185919203662 	 0.08715015516387566 	 329.20417270384564
283 	 111886.21199842823 	 0.019927032198034482 	 0.08502945799832026 	 329.2071038083746
284 	 111885.10915619224 	 0.01944197259708203 	 0.08296033566207282 	 329.20988484427414
285 	 111884.00640908668 	 0.018968712921709086 	 0.08094153435695564 	 329.2125194629282
286 	 111882.90375505951 	 0.018506966266555326 	 0.0789718308116878 	 329.21501122647106
287 	 111881.80119210957 	 0.018056453042763546 	 0.07705003187918447 	 329.21736360867305
288 	 111880.6987182835 	 0.01761690037575165 	 0.07517497281292075 	 329.2195800004354
289 	 111879.59633167506 	 0.017188042089799314 	 0.07334551684216577 	 329.22166371082886
290 	 111878.49403042515 	 0.016769618178511695 	 0.07156055569612116 	 329.22361796710544
291 	 111877.39181271988 	 0.016361374807986283 	 0.06981900816383547 	 329.22544591809236
292 	 111876.28967678896 	 0.015963064229491848 	 0.06811981898536355 	 329.22715063701656
293 	 111875.18762090495 	 0.015574444596374644 	 0.06646195855490704 	 329.22873512263766
294 	 111874.08564338344 	 0.015195280229352246 	 0.06484442271390808 	 329.23020229910867
295 	 111872.98374258044 	 0.014825340945743637 	 0.06326623154767594 	 329.231555020403
296 	 111871.88191689158 	 0.014464402005221297 	 0.061726428838318824 	 329.2327960717339
297 	 111870.78016475175 	 0.014112244450356035 	 0.060224081427157954 	 329.2339281702549
298 	 111869.67848463428 	 0.013768655259095687 	 0.058758278545804295 	 329.2349539662785
299 	 111868.57687504907 	 0.013433426520148381 	 0.057328131173171426 	 329.23587604674304
300 	 111867.47533454196 	 0.013106355590395542 	 0.055932771447945825 	 329.2366969362273
301 	 111866.37386169491 	 0.01278724416279493 	 0.05457135377768613 	 329.2374190965325
302 	 111865.27245512434 	 0.012475898648665123 	 0.0532430531624663 	 329.2380449297377
303 	 111864.1711134799 	 0.012172130179981087 	 0.051947064323035294 	 329.2385767802532
304 	 111863.06983544225 	 0.01187575396532199 	 0.05068260075484182 	 329.2390169385737
305 	 111861.96861973163 	 0.011586590766204852 	 0.049448899470041566 	 329.239367626597
306 	 111860.86746508963 	 0.011304463615213145 	 0.04824521093210516 	 329.2396310291367
307 	 111859.76637029367 	 0.011029200529452271 	 0.04707080699806522 	 329.2398092687646
308 	 111858.66533415005 	 0.010760634418989251 	 0.045924975835383866 	 329.23990441802624
309 	 111857.56435549397 	 0.010498604002756443 	 0.04480702110314238 	 329.239918499211
310 	 111856.46343318894 	 0.010242951341174084 	 0.043716263898403274 	 329.23985348558404
311 	 111855.36256612597 	 0.009993520965940101 	 0.04265204314243135 	 329.2397113025291
312 	 111854.26175322384 	 0.009750161459945523 	 0.0416137140719057 	 329.2394938273796
313 	 111853.16099342657 	 0.009512724645042454 	 0.0406006472998639 	 329.2392028935531
314 	 111852.06028570507 	 0.009281066040709166 	 0.039612229492804886 	 329.2388402878696
315 	 111850.95962905388 	 0.009055045363655142 	 0.03864786054948579 	 329.2384077560317
316 	 111849.85902249318 	 0.008834525901556785 	 0.0377069556204046 	 329.2379069993358
317 	 111848.75846506596 	 0.008619373791233842 	 0.03678894381386923 	 329.2373396794309
318 	 111847.65795583949 	 0.008409458579521446 	 0.035893268682253114 	 329.23670741584647
319 	 111846.55749390309 	 0.008204652697387807 	 0.03501938711359473 	 329.2360117898503
320 	 111845.45707836839 	 0.00800483163222163 	 0.03416676938140192 	 329.23525434392377
321 	 111844.35670836849 	 0.007809874214567741 	 0.03333489819225573 	 329.2344365833332
322 	 111843.25638305784 	 0.007619662248923767 	 0.03252326901392844 	 329.2335599762267
323 	 111842.15610161128 	 0.007434080286954548 	 0.031731389527304796 	 329.23262595546305
